nom,prénom,email,département,naissance,visites,dépenses
Lucas,Bernard,blucas@dbmail.com,77,1972-03-16,96,12690.45
Lucas,Brigitte,blucas@tiscali.fr,2B,1940-10-21,114,13963.57
Lucas,Benoît,blucas@yahoo.fr,66,1983-10-22,91,10718.17
Mace,Bernard,bmace@yahoo.fr,42,1980-06-05,45,3781.72
Mahe,Benjamin,bmahe@bouygtel.fr,973,1949-10-29,96,8920.76
Mahe,Benjamin,bmahe@club-internet.fr,62,1948-07-12,118,5939.61
Mahe,Bernard,bmahe@tele2.fr,23,1949-01-04,17,2021.19
Mahe,Bernard,bmahe@voila.fr,76,1958-05-26,49,4906.44
Maillard,Bertrand,bmaillard@free.fr,53,1983-07-05,56,3720.88
Maillard,Benoît,bmaillard@sfr.fr,17,1949-12-02,17,2064.42
Maillet,Bernadette,bmaillet@voila.fr,84,1965-02-26,82,11858.64
Maillet,Brigitte,bmaillet@wanadoo.fr,10,1971-02-14,118,10703.67
Maillot,Benjamin,bmaillot@club-internet.fr,01,1985-07-01,148,16866.13
Maillot,Benoît,bmaillot@dbmail.com,71,1951-01-05,149,7389.63
Maillot,Bernadette,bmaillot@gmail.com,63,1981-10-16,131,16890.21
Maillot,Bertrand,bmaillot@orange.fr,04,1999-10-25,25,1350.64
Maillot,Brigitte,bmaillot@tele2.fr,33,1941-04-07,32,2276.69
Mallet,Bernard,bmallet@gmail.com,93,1992-01-06,141,3515.56
Mallet,Bernadette,bmallet@tiscali.fr,55,1997-03-18,120,15607.64
Marchal,Bernadette,bmarchal@gmail.com,58,1997-07-07,69,2314.67
Marchal,Bertrand,bmarchal@live.com,90,2001-06-29,41,5136.1
Marchal,Bernadette,bmarchal@yahoo.fr,06,1941-09-14,118,1021.27
Marchand,Bernadette,bmarchand@orange.fr,82,1942-03-31,70,9903.4
Marechal,Benoît,bmarechal@free.fr,33,1983-07-03,150,17391.86
Marechal,Bernard,bmarechal@live.com,70,1961-12-10,47,6610.33
Marechal,Bertrand,bmarechal@tele2.fr,33,2001-11-27,105,13936.52
Marechal,Benjamin,bmarechal@yahoo.fr,12,1953-04-19,43,2264.4
Marie,Bertrand,bmarie@club-internet.fr,79,2005-08-02,138,8648.71
Marie,Bernard,bmarie@dbmail.com,57,1943-01-14,7,361.45
Marie,Bernadette,bmarie@gmail.com,71,2001-12-09,49,2117.86
Marie,Bernard,bmarie@laposte.net,82,1970-07-15,128,16748.48
Marin,Bernadette,bmarin@club-internet.fr,09,1945-01-08,108,9742.04
Marion,Bertrand,bmarion1@free.fr,43,1979-06-19,65,4220.33
Marion,Benoît,bmarion@club-internet.fr,91,1957-01-23,97,456.78
Marion,Benjamin,bmarion@free.fr,83,1977-12-02,141,14949.08
Marion,Benoît,bmarion@gmail.com,63,1992-10-14,27,952.03
Marion,Bernard,bmarion@ifrance.com,02,1941-09-10,17,2182.24
Marques,Bertrand,bmarques@bouygtel.fr,87,1962-09-12,146,12596.26
Martel,Benjamin,bmartel@ifrance.com,04,1963-04-18,7,833.68
Martel,Benoît,bmartel@laposte.net,58,1993-02-04,32,4444.85
Martin,Benoît,bmartin@club-internet.fr,65,2000-10-16,77,5378.86
Martin,Brigitte,bmartin@hotmail.fr,57,1952-08-28,109,7962.93
Martin,Bernard,bmartin@ifrance.com,52,1953-03-27,37,259.87
Martineau,Benjamin,bmartineau@ifrance.com,971,1960-01-09,7,880.62
Martineau,Bertrand,bmartineau@voila.fr,21,1945-06-14,107,11729.86
Martinez,Bernard,bmartinez@laposte.net,29,1958-06-13,63,5538.0
Martinez,Benoît,bmartinez@tiscali.fr,92,1975-09-24,123,12357.94
Martins,Brigitte,bmartins@club-internet.fr,2A,1966-05-12,24,3135.4
Martins,Bertrand,bmartins@dbmail.com,83,1982-09-01,34,761.14
Martins,Benjamin,bmartins@orange.fr,85,1969-02-20,64,1928.8
Marty,Brigitte,bmarty1@free.fr,65,1944-11-23,97,2767.16
Marty,Bertrand,bmarty@free.fr,05,1993-06-24,39,5485.57
Mary,Benoît,bmary@club-internet.fr,35,1989-04-26,119,10546.01
Mary,Bertrand,bmary@gmail.com,40,1992-10-25,50,6197.96
Mary,Brigitte,bmary@live.com,94,1996-07-24,45,4677.36
Mary,Bernard,bmary@tele2.fr,91,1979-10-04,67,9958.1
Mary,Bernadette,bmary@tiscali.fr,80,1946-11-06,65,2045.59
Mary,Brigitte,bmary@wanadoo.fr,80,1993-06-23,117,4758.1
Mary,Benjamin,bmary@yahoo.fr,2B,1989-03-04,150,7512.89
Masse,Bernadette,bmasse@gmail.com,74,1999-01-18,131,18660.75
Masse,Bernadette,bmasse@noos.fr,21,1979-04-30,48,6413.74
Masson,Benoît,bmasson@laposte.net,51,1952-06-06,114,3401.78
Masson,Bernard,bmasson@orange.fr,60,1991-08-25,118,14010.04
Masson,Brigitte,bmasson@wanadoo.fr,2A,1976-01-10,107,6550.76
Mathieu,Benoît,bmathieu1@dbmail.com,47,1991-08-25,37,4607.98
Mathieu,Bernadette,bmathieu2@dbmail.com,974,1986-08-16,116,1067.99
Mathieu,Bertrand,bmathieu@bouygtel.fr,15,2004-06-14,53,4598.97
Mathieu,Brigitte,bmathieu@dbmail.com,18,1954-01-16,67,3957.37
Mathieu,Brigitte,bmathieu@voila.fr,82,1942-08-13,121,14134.53
Mathieu,Brigitte,bmathieu@yahoo.fr,73,1994-02-01,98,8455.92
Maurice,Bertrand,bmaurice@hotmail.fr,28,1946-04-02,55,4655.98
Maury,Bernard,bmaury@live.com,19,1997-02-02,95,13277.66
Maury,Bernadette,bmaury@noos.fr,976,2001-05-12,3,263.91
Maury,Bernadette,bmaury@tiscali.fr,972,1980-04-07,21,1774.77
Maury,Benjamin,bmaury@wanadoo.fr,46,1982-11-27,65,4551.46
Menard,Bernadette,bmenard1@wanadoo.fr,67,1998-01-19,110,3884.43
Menard,Brigitte,bmenard@dbmail.com,08,1953-03-28,105,9531.21
Menard,Bernadette,bmenard@free.fr,63,1958-11-06,96,4199.01
Menard,Bertrand,bmenard@hotmail.fr,50,1995-05-06,123,4574.95
Menard,Bertrand,bmenard@ifrance.com,974,1959-06-14,27,642.48
Menard,Bernard,bmenard@wanadoo.fr,2B,1988-11-25,33,717.89
Mendes,Benoît,bmendes1@noos.fr,23,1988-11-15,55,6543.18
Mendes,Bernard,bmendes@dbmail.com,61,1969-10-23,54,4878.73
Mendes,Bernadette,bmendes@noos.fr,77,1981-09-19,6,880.59
Mendes,Brigitte,bmendes@tiscali.fr,08,2000-06-25,30,4551.38
Mendes,Bertrand,bmendes@yahoo.fr,08,1964-09-01,11,1537.37
Mercier,Benjamin,bmercier1@tiscali.fr,34,1980-09-11,22,278.23
Mercier,Bernard,bmercier@gmail.com,64,1955-03-11,9,198.57
Mercier,Benoît,bmercier@hotmail.fr,05,1943-07-29,127,8091.59
Mercier,Benjamin,bmercier@orange.fr,52,1988-07-16,72,4210.25
Mercier,Brigitte,bmercier@sfr.fr,77,1963-09-18,96,2001.29
Mercier,Bernard,bmercier@tiscali.fr,38,1987-12-30,144,4166.97
Mercier,Brigitte,bmercier@voila.fr,47,1976-10-04,145,2651.0400000000004
Merle,Bernard,bmerle@bouygtel.fr,36,1972-12-05,145,5107.42
Merle,Bernard,bmerle@free.fr,32,1970-04-13,145,4827.08
Merle,Bertrand,bmerle@sfr.fr,44,1951-09-13,38,3352.78
Meunier,Bernadette,bmeunier@ifrance.com,92,1963-01-26,84,5857.28
Meunier,Benjamin,bmeunier@tele2.fr,01,1941-07-16,93,6898.29
Meunier,Benjamin,bmeunier@voila.fr,03,1987-05-25,75,10496.72
Meyer,Benoît,bmeyer@bouygtel.fr,70,1955-09-29,119,7899.13
Meyer,Benoît,bmeyer@laposte.net,72,2000-05-30,97,9718.84
Meyer,Benoît,bmeyer@sfr.fr,12,1972-12-05,119,4984.16
Meyer,Bernadette,bmeyer@yahoo.fr,71,1953-10-18,142,20643.99
Michaud,Bernadette,bmichaud@club-internet.fr,49,1986-02-15,3,103.43
Michaud,Benoît,bmichaud@hotmail.fr,87,1978-04-23,17,1971.71
Michaud,Bernadette,bmichaud@noos.fr,28,1997-01-16,3,352.95
Michel,Bernadette,bmichel1@ifrance.com,24,1971-05-11,11,782.03
Michel,Benjamin,bmichel@club-internet.fr,56,1955-10-13,149,22508.84
Michel,Benoît,bmichel@ifrance.com,23,1996-04-19,39,1494.81
Michel,Bernard,bmichel@tele2.fr,88,1943-03-11,55,1954.56
Michel,Bernard,bmichel@wanadoo.fr,93,1944-02-21,24,2475.68
Millet,Bernadette,bmillet@free.fr,75,1987-10-23,7,544.23
Millet,Bertrand,bmillet@laposte.net,75,1978-09-14,128,340.86
Millet,Bernard,bmillet@tele2.fr,18,1974-10-12,13,547.5
Millet,Brigitte,bmillet@voila.fr,37,1945-10-15,73,6239.18
Monnier,Benoît,bmonnier1@orange.fr,41,2005-12-18,69,6277.42
Monnier,Bertrand,bmonnier@dbmail.com,51,1991-09-22,82,3003.95
Monnier,Benoît,bmonnier@orange.fr,11,2003-07-30,116,1496.26
Moreau,Bernard,bmoreau@bouygtel.fr,974,1957-11-17,61,7554.38
Moreau,Bernadette,bmoreau@club-internet.fr,33,2005-01-31,24,3605.12
Moreau,Bertrand,bmoreau@gmail.com,91,2003-06-13,96,4918.06
Moreau,Brigitte,bmoreau@ifrance.com,28,1956-11-15,85,4499.56
Moreau,Bertrand,bmoreau@live.com,57,1963-06-08,99,7985.3
Moreau,Bernard,bmoreau@sfr.fr,74,1972-10-19,58,1496.42
Moreau,Bertrand,bmoreau@tele2.fr,29,2004-12-04,55,5036.7
Moreau,Bertrand,bmoreau@tiscali.fr,80,2001-08-16,126,12784.49
Morel,Bernard,bmorel@dbmail.com,45,1999-06-26,10,355.45
Morel,Bernard,bmorel@hotmail.fr,69,1998-09-08,57,1196.05
Morel,Brigitte,bmorel@ifrance.com,75,1955-12-22,47,6399.93
Morel,Bernard,bmorel@yahoo.fr,23,1952-01-25,107,8962.81
Moreno,Benjamin,bmoreno@bouygtel.fr,71,1965-03-20,108,16347.43
Moreno,Bernard,bmoreno@noos.fr,89,2004-05-15,127,2602.28
Moreno,Bernadette,bmoreno@orange.fr,64,1993-06-26,103,14157.26
Moreno,Bernadette,bmoreno@yahoo.fr,56,2003-09-19,58,1108.1
Morin,Benoît,bmorin1@dbmail.com,60,1983-10-21,109,1130.38
Morin,Bernard,bmorin@dbmail.com,75,1973-03-15,92,5028.93
Morin,Bertrand,bmorin@live.com,34,1979-03-16,142,18786.05
Morin,Bertrand,bmorin@noos.fr,42,1946-02-03,5,116.32
Morin,Bertrand,bmorin@wanadoo.fr,48,1942-01-06,104,10880.51
Morvan,Bertrand,bmorvan@club-internet.fr,77,1949-11-21,97,2685.01
Morvan,Bertrand,bmorvan@noos.fr,06,1998-04-06,8,1148.78
Morvan,Bernadette,bmorvan@orange.fr,83,1989-08-02,132,8977.27
Morvan,Benoît,bmorvan@sfr.fr,21,2003-06-05,143,815.25
Morvan,Bernadette,bmorvan@tiscali.fr,18,1964-12-14,135,6562.22
Moulin,Bernadette,bmoulin@dbmail.com,38,1948-05-02,76,11364.58
Moulin,Benjamin,bmoulin@free.fr,33,1945-04-07,83,12247.13
Moulin,Bernadette,bmoulin@hotmail.fr,49,1998-08-14,67,3032.02
Moulin,Benjamin,bmoulin@ifrance.com,26,1941-05-13,144,12875.82
Muller,Benoît,bmuller@club-internet.fr,16,2001-06-22,26,84.24
Muller,Benjamin,bmuller@dbmail.com,85,1976-07-19,87,6423.36
Muller,Bertrand,bmuller@yahoo.fr,2B,1970-05-15,57,2289.11
Munoz,Bernadette,bmunoz@dbmail.com,04,1943-07-24,150,12710.57
Munoz,Benoît,bmunoz@gmail.com,22,1986-08-24,71,192.86
Munoz,Brigitte,bmunoz@laposte.net,12,1988-12-15,145,13547.36
Munoz,Brigitte,bmunoz@tele2.fr,80,1987-07-13,74,508.62
Munoz,Benoît,bmunoz@tiscali.fr,19,1966-04-07,54,1472.11
Navarro,Bernadette,bnavarro@laposte.net,09,1983-09-20,41,3872.16
Navarro,Benjamin,bnavarro@voila.fr,83,1956-04-17,50,7261.64
Neveu,Bernadette,bneveu@club-internet.fr,65,1983-04-05,125,8525.15
Neveu,Benoît,bneveu@hotmail.fr,2A,1998-04-14,142,2276.45
Neveu,Benoît,bneveu@laposte.net,04,1977-04-29,7,230.9
Neveu,Brigitte,bneveu@sfr.fr,55,1979-01-27,44,5252.73
Neveu,Benjamin,bneveu@yahoo.fr,11,1969-05-30,69,4730.23
Nguyen,Bernard,bnguyen@laposte.net,33,1955-04-28,56,2077.93
Nicolas,Bernadette,bnicolas@voila.fr,86,1991-07-10,103,14904.93
Noel,Bernadette,bnoel@free.fr,50,2003-01-25,47,4177.69
Noel,Bernard,bnoel@hotmail.fr,40,1942-05-11,87,8398.45
Noel,Bernard,bnoel@ifrance.com,10,1974-10-05,131,1712.12
Noel,Bernard,bnoel@orange.fr,92,2001-11-06,51,3211.6
Noel,Bernadette,bnoel@wanadoo.fr,32,2005-01-23,31,3890.69
Normand,Bertrand,bnormand@free.fr,65,1973-03-04,100,9191.6
Normand,Bernard,bnormand@sfr.fr,78,1990-09-09,117,11770.17
Normand,Bernadette,bnormand@wanadoo.fr,972,1994-11-23,63,7050.52
Olivier,Benoît,bolivier1@voila.fr,76,1983-10-11,47,3027.71
Olivier,Brigitte,bolivier@voila.fr,32,1978-03-09,60,2635.06
Ollivier,Benjamin,bollivier@free.fr,55,1998-08-01,147,18467.62
Ollivier,Benjamin,bollivier@voila.fr,38,1995-05-23,79,5061.69
Pages,Bernadette,bpages@sfr.fr,26,1942-12-14,146,7354.12
Parent,Bernard,bparent@bouygtel.fr,62,1945-07-27,150,644.59
Parent,Bernard,bparent@hotmail.fr,2A,1991-02-12,35,2848.5
Parent,Benjamin,bparent@orange.fr,33,1994-02-06,55,4659.73
Paris,Benjamin,bparis1@free.fr,973,1987-11-13,74,9464.65
Paris,Bernard,bparis@bouygtel.fr,08,2000-08-20,124,10599.82
Paris,Benoît,bparis@free.fr,78,1964-01-16,89,3761.28
Pascal,Brigitte,bpascal@bouygtel.fr,92,1975-02-20,52,6243.77
Pascal,Benoît,bpascal@dbmail.com,10,1974-03-15,76,10881.11
Pascal,Benjamin,bpascal@live.com,84,1954-06-10,96,7649.37
Pascal,Benoît,bpascal@orange.fr,85,1996-07-26,75,5688.2
Pasquier,Bernadette,bpasquier1@noos.fr,01,1994-02-25,17,52.33
Pasquier,Bernard,bpasquier@noos.fr,59,1977-09-05,49,5781.67
Pasquier,Bernadette,bpasquier@yahoo.fr,41,1956-08-17,82,2294.09
Paul,Bertrand,bpaul1@tiscali.fr,86,1956-01-03,140,7660.36
Paul,Benjamin,bpaul2@tiscali.fr,28,1999-09-27,136,5951.43
Paul,Benjamin,bpaul@tiscali.fr,65,1961-03-30,142,1628.67
Payet,Benjamin,bpayet1@voila.fr,02,1961-11-13,131,7304.52
Payet,Brigitte,bpayet@sfr.fr,56,1989-04-27,106,3909.06
Payet,Brigitte,bpayet@voila.fr,08,2005-05-15,44,1649.18
Payet,Bernard,bpayet@yahoo.fr,91,1962-11-18,118,14065.06
Pelletier,Brigitte,bpelletier1@hotmail.fr,10,1992-12-10,7,892.47
Pelletier,Benoît,bpelletier@club-internet.fr,13,1951-04-16,106,2181.11
Pelletier,Benoît,bpelletier@hotmail.fr,25,1956-03-22,115,2721.37
Pelletier,Bernadette,bpelletier@ifrance.com,25,1982-02-22,21,1591.75
Peltier,Brigitte,bpeltier1@sfr.fr,50,1982-11-04,128,3764.15
Peltier,Benjamin,bpeltier@dbmail.com,37,1944-07-10,135,11032.13
Peltier,Bernard,bpeltier@hotmail.fr,2B,1947-11-14,76,9710.53
Peltier,Brigitte,bpeltier@sfr.fr,67,1994-03-28,26,1286.95
Pereira,Bernard,bpereira1@hotmail.fr,18,1970-09-13,92,13150.82
Pereira,Bertrand,bpereira1@live.com,28,1946-07-09,47,3796.96
Pereira,Bernard,bpereira@club-internet.fr,67,1940-02-22,86,5560.05
Pereira,Brigitte,bpereira@gmail.com,42,1982-10-12,14,809.25
Pereira,Bernard,bpereira@hotmail.fr,14,1942-08-29,25,3556.39
Pereira,Brigitte,bpereira@laposte.net,51,1960-02-09,27,2836.91
Pereira,Bernard,bpereira@live.com,78,1997-05-24,38,147.14
Pereira,Bernard,bpereira@wanadoo.fr,38,1983-09-27,100,6929.080000000001
Perez,Brigitte,bperez@dbmail.com,78,1969-12-26,61,9252.1
Perez,Brigitte,bperez@ifrance.com,66,1945-09-28,3,387.41
Perez,Bernard,bperez@live.com,04,1974-10-27,9,219.64
Perez,Bernadette,bperez@noos.fr,34,1949-01-30,149,8267.3
Peron,Brigitte,bperon@dbmail.com,06,1989-06-25,10,187.05
Peron,Benjamin,bperon@free.fr,13,1959-04-30,101,2199.73
Peron,Bernadette,bperon@hotmail.fr,34,1958-08-14,23,538.04
Perret,Benoît,bperret@free.fr,46,1962-01-02,78,1416.87
Perret,Brigitte,bperret@gmail.com,971,2001-01-10,98,7874.45
Perret,Bernard,bperret@noos.fr,38,1985-09-05,141,8474.7
Perrier,Bernard,bperrier@laposte.net,51,2000-07-25,81,6982.24
Perrier,Brigitte,bperrier@voila.fr,25,1942-12-06,142,19516.21
Perrin,Benoît,bperrin1@wanadoo.fr,2B,1964-04-16,26,1954.77
Perrin,Bertrand,bperrin@noos.fr,02,1943-08-22,5,752.99
Perrin,Bernadette,bperrin@sfr.fr,84,1951-01-09,110,2866.28
Perrin,Benjamin,bperrin@tele2.fr,44,1994-02-28,125,1508.78
Perrin,Bertrand,bperrin@wanadoo.fr,78,1964-09-17,107,13064.01
Perrot,Benoît,bperrot1@sfr.fr,12,1977-06-16,116,16273.43
Perrot,Bernard,bperrot@ifrance.com,60,1942-04-01,21,1911.61
Perrot,Bertrand,bperrot@sfr.fr,28,1948-09-27,62,5291.8
Perrot,Bernard,bperrot@wanadoo.fr,18,1994-08-09,42,2487.06
Petit,Brigitte,bpetit@ifrance.com,23,1940-07-18,145,3929.65
Petitjean,Bernard,bpetitjean@orange.fr,55,1967-08-11,37,4066.32
Petitjean,Bertrand,bpetitjean@tiscali.fr,12,2005-01-02,141,9571.98
Philippe,Bernard,bphilippe1@voila.fr,976,1944-02-15,24,2968.78
Philippe,Benoît,bphilippe@noos.fr,83,1969-04-04,37,2529.22
Philippe,Brigitte,bphilippe@tiscali.fr,38,1959-08-23,135,16261.76
Philippe,Bertrand,bphilippe@voila.fr,71,1959-08-23,5,502.92
Picard,Benjamin,bpicard@ifrance.com,09,1965-05-08,151,12501.85
Picard,Benjamin,bpicard@orange.fr,77,1968-08-19,43,1526.71
Picard,Benoît,bpicard@tele2.fr,32,2003-11-17,6,250.84
Picard,Bertrand,bpicard@voila.fr,37,1973-12-09,105,8673.27
Pichon,Bertrand,bpichon@free.fr,03,1956-04-05,25,1283.38
Pichon,Bernard,bpichon@ifrance.com,41,1944-11-21,40,363.35
Pierre,Bertrand,bpierre@wanadoo.fr,01,2005-07-09,81,12176.31
Pineau,Bernadette,bpineau@bouygtel.fr,39,1942-07-04,15,1237.72
Pineau,Bertrand,bpineau@noos.fr,34,1947-07-18,119,11110.59
Pineau,Bernadette,bpineau@orange.fr,52,1966-10-10,138,7896.38
Pineau,Benoît,bpineau@wanadoo.fr,973,1986-08-08,3,358.57
Pinto,Brigitte,bpinto@free.fr,73,1975-03-05,6,847.74
Pinto,Bertrand,bpinto@gmail.com,91,1992-03-02,135,15713.1
Pinto,Bernard,bpinto@noos.fr,974,1984-11-25,99,2613.63
Pinto,Brigitte,bpinto@sfr.fr,19,1987-08-11,64,5681.33
Pires,Brigitte,bpires@noos.fr,54,1958-06-05,130,5720.74
Poirier,Brigitte,bpoirier@club-internet.fr,90,1940-11-10,88,12267.75
Poirier,Benoît,bpoirier@free.fr,45,1996-05-28,77,7707.11
Pons,Benjamin,bpons@club-internet.fr,63,1967-11-02,151,20197.0
Pons,Benoît,bpons@voila.fr,14,1985-06-07,67,285.34
Pons,Benjamin,bpons@wanadoo.fr,04,1985-05-10,69,8258.13
Potier,Benjamin,bpotier@gmail.com,31,1958-05-27,106,584.62
Potier,Bernard,bpotier@tiscali.fr,53,1976-01-22,92,4568.11
Pottier,Brigitte,bpottier@bouygtel.fr,09,1970-02-06,63,7101.3
Pottier,Benjamin,bpottier@gmail.com,75,1951-11-14,61,1650.85
Pottier,Bernadette,bpottier@laposte.net,12,1950-07-26,49,2827.4
Poulain,Benoît,bpoulain@hotmail.fr,24,2002-09-18,129,13267.76
Poulain,Bertrand,bpoulain@ifrance.com,17,1951-05-16,55,5459.85
Poulain,Brigitte,bpoulain@laposte.net,16,1963-06-21,128,10069.85
Poulain,Bernadette,bpoulain@noos.fr,07,1946-12-02,45,4348.87
Prevost,Benjamin,bprevost1@orange.fr,45,1959-04-27,27,240.46
Prevost,Benoît,bprevost2@orange.fr,07,1965-08-23,151,16723.04
Prevost,Brigitte,bprevost@bouygtel.fr,91,1946-01-11,30,3584.44
Prevost,Brigitte,bprevost@free.fr,59,1965-12-09,82,9472.3
Prevost,Bernard,bprevost@noos.fr,57,1977-09-09,91,5505.59
Prevost,Benoît,bprevost@orange.fr,04,1993-01-14,76,10044.54
Prevost,Brigitte,bprevost@sfr.fr,27,1951-11-05,38,4152.78
Prevost,Benjamin,bprevost@tiscali.fr,74,1945-03-10,82,7117.8
Pruvost,Benoît,bpruvost1@noos.fr,87,1950-11-11,139,19369.43
Pruvost,Benjamin,bpruvost@dbmail.com,976,1993-03-04,68,4027.1
Pruvost,Bertrand,bpruvost@ifrance.com,71,1989-05-13,140,14778.2
Pruvost,Bernadette,bpruvost@noos.fr,95,1964-12-16,128,4858.35
Pruvost,Bernard,bpruvost@tiscali.fr,973,2001-06-09,79,4618.74
Ramos,Bertrand,bramos@dbmail.com,50,1959-09-19,48,3493.21
Ramos,Bertrand,bramos@tele2.fr,85,1981-10-24,149,11488.45
Raymond,Brigitte,braymond@orange.fr,03,1987-11-23,44,1380.73
Raynaud,Bertrand,braynaud@noos.fr,2B,1986-07-21,63,5808.69
Raynaud,Benoît,braynaud@tiscali.fr,79,1969-08-01,89,4668.18
Raynaud,Benoît,braynaud@wanadoo.fr,66,1984-06-21,42,1539.47
Regnier,Bernadette,bregnier1@tele2.fr,39,1960-04-29,9,559.21
Regnier,Bernard,bregnier@tele2.fr,59,2004-01-17,41,5253.65
Renard,Bertrand,brenard@gmail.com,42,1994-08-17,149,17248.43
Renard,Benjamin,brenard@tele2.fr,62,1941-01-01,42,1757.5
Renard,Bertrand,brenard@tiscali.fr,32,1964-08-07,36,3085.97
Renaud,Bernadette,brenaud1@dbmail.com,60,1954-09-29,88,13147.23
Renaud,Benjamin,brenaud1@ifrance.com,26,1973-04-03,145,2333.76
Renaud,Bernadette,brenaud1@orange.fr,25,1987-02-10,76,3073.22
Renaud,Benoît,brenaud@dbmail.com,12,1974-08-25,113,258.38
Renaud,Bernard,brenaud@ifrance.com,51,1961-06-06,24,2481.8
Renaud,Bernadette,brenaud@orange.fr,87,1986-09-21,82,9660.91
Renaud,Brigitte,brenaud@tele2.fr,42,1952-07-22,141,10787.51
Renaud,Benoît,brenaud@voila.fr,50,1968-08-29,129,843.07
Renaud,Bernard,brenaud@yahoo.fr,48,1941-04-25,104,15174.66
Renault,Brigitte,brenault@gmail.com,86,1999-04-14,24,255.23
Renault,Bernadette,brenault@laposte.net,66,1980-10-01,35,4944.36
Renault,Bertrand,brenault@live.com,09,1955-08-02,29,1888.29
Rey,Benoît,brey@free.fr,58,1970-10-29,116,9427.94
Rey,Benoît,brey@tele2.fr,77,1978-10-19,4,342.21
Reynaud,Bernadette,breynaud1@free.fr,60,1989-08-15,137,11724.89
Reynaud,Benjamin,breynaud@bouygtel.fr,58,1989-05-19,119,8274.56
Reynaud,Benoît,breynaud@free.fr,50,1992-12-07,104,11596.03
Reynaud,Benjamin,breynaud@gmail.com,21,1990-12-09,28,2744.75
Reynaud,Brigitte,breynaud@hotmail.fr,25,1989-12-30,120,9699.1
Reynaud,Benoît,breynaud@ifrance.com,88,1956-01-20,82,7618.4
Reynaud,Brigitte,breynaud@laposte.net,06,1998-08-20,74,10675.0
Reynaud,Bernadette,breynaud@tele2.fr,74,1956-12-28,88,5246.0
Reynaud,Benoît,breynaud@yahoo.fr,33,1958-11-12,81,9252.85
Ribeiro,Brigitte,bribeiro@ifrance.com,69,2003-03-29,141,17540.73
Ribeiro,Brigitte,bribeiro@noos.fr,93,1942-09-28,95,1546.85
Ribeiro,Benoît,bribeiro@sfr.fr,39,2001-06-30,25,1210.78
Ribeiro,Benoît,bribeiro@wanadoo.fr,84,1960-09-17,87,2489.36
Ribeiro,Bernard,bribeiro@yahoo.fr,973,1940-02-13,113,7995.84
Richard,Brigitte,brichard1@bouygtel.fr,41,1987-01-13,50,540.35
Richard,Brigitte,brichard2@bouygtel.fr,28,1982-05-09,59,5856.09
Richard,Brigitte,brichard@bouygtel.fr,30,1968-05-19,66,9107.59
Richard,Benjamin,brichard@tele2.fr,89,1979-07-22,130,1155.92
Richard,Benoît,brichard@tiscali.fr,18,1991-09-10,34,1175.32
Riou,Bernadette,briou1@club-internet.fr,94,2000-04-26,13,1425.58
Riou,Benoît,briou@club-internet.fr,94,1992-09-27,130,3153.6200000000003
Riviere,Bernadette,briviere@bouygtel.fr,93,1999-10-27,134,15257.85
Riviere,Benjamin,briviere@club-internet.fr,2B,1993-03-26,41,3164.81
Riviere,Bernadette,briviere@orange.fr,56,1982-02-25,127,12157.33
Riviere,Bernard,briviere@tele2.fr,72,1989-08-19,86,12356.99
Robert,Bertrand,brobert1@ifrance.com,83,1953-01-21,107,5866.21
Robert,Bertrand,brobert1@tele2.fr,27,1973-04-19,80,12007.67
Robert,Bernard,brobert1@voila.fr,67,1947-02-10,90,6622.96
Robert,Bernard,brobert2@tele2.fr,32,1957-11-24,2,293.44
Robert,Bertrand,brobert@dbmail.com,25,1951-12-14,62,1124.61
Robert,Benoît,brobert@ifrance.com,85,1962-12-11,125,10619.42
Robert,Bernadette,brobert@tele2.fr,57,1988-10-05,136,2244.81
Robert,Bertrand,brobert@voila.fr,80,1977-01-20,18,544.41
Robin,Benjamin,brobin@bouygtel.fr,80,1940-09-07,133,19378.0
Robin,Brigitte,brobin@free.fr,23,1950-09-07,71,10207.22
Roche,Benoît,broche@hotmail.fr,2B,1965-01-30,18,1608.37
Rocher,Benjamin,brocher1@orange.fr,01,1972-11-18,88,6828.76
Rocher,Brigitte,brocher@gmail.com,74,1950-05-04,105,8088.04
Rocher,Benoît,brocher@laposte.net,18,1977-10-02,71,8975.63
Rocher,Bernadette,brocher@live.com,50,1964-05-29,7,603.13
Rocher,Bernard,brocher@orange.fr,86,1963-05-04,81,10556.23
Rocher,Benoît,brocher@tele2.fr,91,1970-02-05,45,1926.46
Rocher,Benoît,brocher@tiscali.fr,95,2005-10-10,123,811.19
Rocher,Brigitte,brocher@yahoo.fr,14,2000-08-16,137,3176.06
Rodriguez,Benjamin,brodriguez1@sfr.fr,35,1988-04-15,62,8528.04
Rodriguez,Bertrand,brodriguez@ifrance.com,17,2002-01-15,119,8388.78
Rodriguez,Benjamin,brodriguez@sfr.fr,19,1972-10-18,53,5901.31
Rodriguez,Brigitte,brodriguez@tele2.fr,12,1985-12-27,72,2241.24
Rodriguez,Bernard,brodriguez@tiscali.fr,07,1969-12-30,99,2176.48
Roger,Benoît,broger@club-internet.fr,31,1940-08-25,35,4028.63
Roger,Brigitte,broger@free.fr,28,2003-02-27,127,3290.84
Rolland,Bertrand,brolland@live.com,06,1958-08-24,91,2030.6
Rossi,Benoît,brossi@orange.fr,52,1964-11-24,25,998.7
