nom,prénom,email,département,naissance,visites,dépenses
Neveu,Thierry,tneveu@laposte.net,25,2000-06-18,105,14581.86
Rousset,Monique,mrousset1@ifrance.com,09,1990-08-13,119,12026.01
Delannoy,Amélie,adelannoy1@orange.fr,01,1953-04-10,55,4769.91
Renault,Philippine,prenault@bouygtel.fr,10,1947-06-01,56,3515.4
Moulin,Bernadette,bmoulin@dbmail.com,38,1948-05-02,76,11364.58
Cohen,Thibault,tcohen@yahoo.fr,55,1946-08-01,45,4163.54
Mercier,Denis,dmercier@yahoo.fr,33,1954-03-10,106,4323.13
Mathieu,Guillaume,gmathieu@bouygtel.fr,43,1953-02-20,118,10245.59
Albert,Aimée,aalbert1@orange.fr,62,2000-01-05,102,10979.44
Parent,Matthieu,mparent@voila.fr,974,1973-06-07,48,2206.22
Guibert,Auguste,aguibert@dbmail.com,57,1989-08-13,113,2251.72
Vincent,Marianne,mvincent1@ifrance.com,87,1945-01-23,107,10596.65
Poulain,Sophie,spoulain@bouygtel.fr,39,1948-04-16,34,2300.33
Lopez,Arthur,alopez@ifrance.com,21,1999-05-20,112,10018.1
Bonnet,Lucas,lbonnet@orange.fr,03,1985-09-24,5,409.0
Hoarau,Céline,choarau@ifrance.com,83,1943-07-15,42,3587.81
Mathieu,Manon,mmathieu@dbmail.com,19,1991-06-29,100,11555.54
Poirier,Sébastien,spoirier@dbmail.com,52,1997-04-02,8,249.03
Maillot,Laurent,lmaillot@hotmail.fr,35,1999-10-26,11,612.79
Benard,Andrée,abenard1@orange.fr,971,1974-04-03,145,299.86
Brunel,Léon,lbrunel@tiscali.fr,74,1995-10-16,138,4804.09
Dupuis,Virginie,vdupuis@tele2.fr,34,1985-03-27,64,2943.15
Barre,Paulette,pbarre@bouygtel.fr,69,1964-05-04,103,4804.85
Henry,Jacqueline,jhenry@orange.fr,72,1955-10-06,26,2726.89
Paris,Marc,mparis@laposte.net,03,1947-07-06,31,3402.77
Vaillant,Pierre,pvaillant@voila.fr,89,1949-06-01,100,9490.4
Merle,Théodore,tmerle@wanadoo.fr,54,1945-01-24,23,1719.36
Fernandez,Alexandrie,afernandez2@ifrance.com,10,1984-11-01,69,5133.35
Wagner,Diane,dwagner@orange.fr,69,2003-12-09,110,14275.15
Guyon,Adrienne,aguyon@dbmail.com,88,1992-02-17,108,3827.45
Guillon,Bernadette,bguillon@wanadoo.fr,29,1956-01-14,13,1379.6
Briand,Nath,nbriand@wanadoo.fr,09,1977-11-09,75,7132.94
Perrier,Victor,vperrier@gmail.com,60,1988-02-22,74,4365.79
Gonzalez,Élisabeth,egonzalez@gmail.com,37,2004-02-08,84,5875.15
Dupuy,Timothée,tdupuy@noos.fr,43,1984-04-02,42,3835.91
Pichon,Cécile,cpichon@bouygtel.fr,29,1973-08-12,37,625.39
Marques,Alexandre,amarques1@wanadoo.fr,44,1949-05-31,45,5037.25
Lemoine,Hortense,hlemoine1@gmail.com,06,1954-07-02,88,992.03
Lefevre,Michel,mlefevre@noos.fr,29,1952-09-08,132,19084.73
Renaud,Margaret,mrenaud1@sfr.fr,64,1953-05-07,3,304.43
Imbert,Pierre,pimbert@tele2.fr,54,1946-08-17,138,3664.33
Gautier,Odette,ogautier@dbmail.com,71,1997-05-27,71,3801.57
Lemaire,Martine,mlemaire@yahoo.fr,2A,1991-04-17,63,2185.26
Didier,Adèle,adidier@sfr.fr,16,1973-09-05,73,8582.01
Bruneau,Édith,ebruneau@tiscali.fr,21,1973-05-06,96,9282.83
Gautier,Valérie,vgautier1@live.com,973,1974-09-13,40,1670.91
Hebert,Nathalie,nhebert@sfr.fr,65,1962-04-12,81,504.08
Michaud,Suzanne,smichaud@bouygtel.fr,06,1949-10-05,149,4364.68
Hernandez,Nath,nhernandez@laposte.net,71,1976-12-27,92,6439.06
Besnard,Margaud,mbesnard@free.fr,10,1981-06-05,12,137.6
Cohen,Victor,vcohen@yahoo.fr,971,1993-05-17,50,6527.67
Cohen,Éléonore,ecohen@wanadoo.fr,26,1952-07-13,90,2781.23
Marin,Andrée,amarin@bouygtel.fr,26,1985-08-28,110,12116.4
Da Costa,Denis,dda costa@gmail.com,71,1941-06-19,6,692.73
Jacquet,Robert,rjacquet@voila.fr,60,1977-08-25,44,6045.28
Royer,Margaret,mroyer@bouygtel.fr,971,1973-08-20,130,8898.11
Legrand,Léon,llegrand@hotmail.fr,23,1969-07-19,23,2151.48
Le Goff,Gilles,gle goff@club-internet.fr,01,1992-08-25,98,1087.0
Allain,Timothée,tallain@noos.fr,19,1947-09-27,28,1920.27
Henry,Susanne,shenry1@tiscali.fr,32,1991-01-25,25,1596.37
Becker,Jules,jbecker@orange.fr,51,1955-09-14,72,10020.2
Buisson,Paul,pbuisson@tele2.fr,37,1944-11-19,51,4600.26
Lebrun,François,flebrun@sfr.fr,23,1995-10-13,63,3696.15
Gosselin,Amélie,agosselin@noos.fr,34,1956-08-20,142,20744.83
Lebreton,Caroline,clebreton@tele2.fr,93,2001-07-27,94,13086.81
Hubert,Thibaut,thubert@yahoo.fr,40,1947-01-28,21,2679.69
Normand,Marthe,mnormand@gmail.com,61,1988-02-19,123,8774.34
Marques,Sébastien,smarques@yahoo.fr,53,1964-10-29,19,250.66
Vasseur,Grégoire,gvasseur@yahoo.fr,10,1972-02-29,67,1976.22
Ferreira,Bernard,bferreira@live.com,91,1949-02-14,122,3242.5
Briand,Agathe,abriand@club-internet.fr,22,1954-08-04,148,15663.6
Raynaud,Anne,araynaud@laposte.net,15,1985-01-16,126,2323.37
Gautier,Maurice,mgautier@voila.fr,36,1941-01-02,66,8945.77
Didier,Lucie,ldidier@free.fr,65,1992-01-24,69,2529.71
Tessier,Noémi,ntessier@wanadoo.fr,973,1970-05-07,84,6474.03
Bruneau,Suzanne,sbruneau@dbmail.com,35,1952-01-04,77,4609.13
Huet,Adrien,ahuet@ifrance.com,04,1951-08-30,83,374.69
Maury,Émile,emaury@dbmail.com,65,1960-01-05,108,13701.86
Perret,Franck,fperret@sfr.fr,73,2005-11-30,136,11584.68
Ledoux,François,fledoux@club-internet.fr,53,1972-02-24,10,1183.24
Leblanc,Lucy,lleblanc@tele2.fr,01,1983-02-23,42,130.65
Alves,Simone,salves@tiscali.fr,2B,1969-07-23,30,3943.98
Goncalves,Nathalie,ngoncalves@sfr.fr,49,1956-11-28,103,8912.84
Teixeira,Vincent,vteixeira@gmail.com,2B,1976-05-06,43,137.35
Navarro,Georges,gnavarro@sfr.fr,11,1955-08-26,11,1339.46
Verdier,Noël,nverdier@dbmail.com,42,1969-01-02,102,9938.54
Berthelot,René,rberthelot@bouygtel.fr,14,2002-05-04,9,828.05
Besson,Thibault,tbesson@club-internet.fr,40,1975-02-13,114,11026.25
Fleury,Benoît,bfleury@gmail.com,31,1993-03-08,134,18756.91
Normand,Christophe,cnormand@bouygtel.fr,84,1971-04-02,73,4506.31
Marie,Alexandre,amarie1@sfr.fr,09,1998-09-04,92,5588.85
Joly,Pauline,pjoly@live.com,19,1986-05-31,151,17159.94
Gillet,Paul,pgillet@live.com,64,1984-02-13,142,10958.7
Hubert,Capucine,chubert@ifrance.com,02,1981-02-02,57,6217.6
Gaillard,Thomas,tgaillard@gmail.com,75,1944-03-27,42,4027.51
Martins,Thomas,tmartins@live.com,85,1991-02-14,54,3098.09
Pineau,Océane,opineau@bouygtel.fr,33,1941-10-12,74,5256.96
Nicolas,Suzanne,snicolas@laposte.net,69,1970-01-17,107,11753.85
Lelievre,Colette,clelievre@yahoo.fr,90,1998-08-04,89,8924.22
Carlier,Camille,ccarlier@voila.fr,31,1957-08-16,63,5689.07
Toussaint,David,dtoussaint@hotmail.fr,07,1955-11-24,69,10418.95
Nicolas,Zacharie,znicolas@dbmail.com,70,1973-04-13,92,3099.53
Mallet,Jeanne,jmallet@tele2.fr,67,1946-11-25,24,987.57
Guillot,Patrick,pguillot@laposte.net,78,2001-04-07,111,14507.16
Bourdon,Alain,abourdon1@voila.fr,66,1975-01-16,11,501.92
Guillaume,Victor,vguillaume@tiscali.fr,2B,1989-07-14,38,1378.93
Bertrand,Pauline,pbertrand@wanadoo.fr,17,2001-09-18,145,20562.73
Gosselin,Noël,ngosselin@noos.fr,48,1941-04-25,33,4443.91
Valette,Jules,jvalette@sfr.fr,95,1999-03-25,148,8319.49
Remy,Mathilde,mremy@wanadoo.fr,974,1972-06-04,75,9986.44
Aubry,Thérèse,taubry@wanadoo.fr,36,1972-07-06,134,18243.61
Bruneau,Cécile,cbruneau@gmail.com,93,1969-11-02,89,6307.67
Gomez,Martine,mgomez@voila.fr,23,1994-08-23,103,4135.66
Faivre,Renée,rfaivre@yahoo.fr,93,2004-01-11,87,11182.15
Legrand,Sophie,slegrand2@free.fr,53,1960-01-28,142,19831.13
Martins,Brigitte,bmartins@club-internet.fr,2A,1966-05-12,24,3135.4
Hoarau,Antoinette,ahoarau@voila.fr,89,1982-06-27,17,969.21
Gerard,Marianne,mgerard@yahoo.fr,69,1975-06-20,103,956.13
Daniel,Margaux,mdaniel@laposte.net,79,1975-01-13,98,6702.29
Blondel,Arthur,ablondel@yahoo.fr,29,1952-10-15,125,9656.12
Pruvost,Franck,fpruvost@wanadoo.fr,38,1997-04-27,56,8202.35
Dupuy,Caroline,cdupuy@bouygtel.fr,28,1983-01-25,141,10855.69
Roche,Hortense,hroche@laposte.net,76,1984-01-16,121,14104.83
Raymond,Éric,eraymond@voila.fr,04,1984-09-05,115,13851.61
Lecomte,Suzanne,slecomte@dbmail.com,58,1971-03-09,73,6935.14
Guillet,Georges,gguillet@sfr.fr,972,1964-11-06,86,8991.95
Remy,Grégoire,gremy@yahoo.fr,15,1975-09-29,86,11083.66
Le Roux,Emmanuel,ele roux@bouygtel.fr,93,1975-02-04,59,4625.34
Bourgeois,Susanne,sbourgeois@hotmail.fr,2B,1988-02-27,49,3357.73
Delattre,Michelle,mdelattre@laposte.net,05,1999-08-24,112,3043.26
Pinto,Océane,opinto@tele2.fr,79,1957-09-06,112,11084.59
Samson,Michèle,msamson1@club-internet.fr,27,1954-01-07,147,18596.54
Delmas,Alexandre,adelmas@wanadoo.fr,972,1940-11-27,19,1095.84
Colin,Pauline,pcolin@gmail.com,85,1954-02-16,15,1786.8
Boutin,Constance,cboutin@live.com,67,2005-11-15,27,1620.22
Boyer,Richard,rboyer@wanadoo.fr,86,1976-02-14,10,675.28
Duhamel,Catherine,cduhamel@orange.fr,82,1959-03-18,13,1818.79
Jourdan,Aimé,ajourdan@laposte.net,46,1960-05-16,119,14938.82
Neveu,Alix,aneveu@bouygtel.fr,70,1973-01-18,46,3448.89
Lefebvre,Margot,mlefebvre@club-internet.fr,62,1954-03-30,11,1431.13
Brun,Yves,ybrun@ifrance.com,72,1945-03-16,3,43.96
Garcia,David,dgarcia@dbmail.com,2A,1988-07-22,68,1608.85
Petit,Noémi,npetit@noos.fr,68,1946-04-26,27,1311.82
Ferrand,Alice,aferrand@ifrance.com,42,1958-01-25,24,2818.59
Cordier,Maggie,mcordier@sfr.fr,33,2002-10-14,108,6378.76
Colin,Olivier,ocolin@gmail.com,48,1973-12-27,97,2738.92
Poirier,Océane,opoirier@tiscali.fr,56,1958-07-24,82,1863.68
Allard,Martin,mallard@gmail.com,94,1977-01-21,33,3999.03
Millet,daisy,dmillet@orange.fr,84,1970-09-10,130,6187.24
Lacombe,Jules,jlacombe@gmail.com,14,2005-03-29,9,1089.25
Riviere,Christine,criviere2@dbmail.com,44,1980-12-07,32,3082.69
Adam,Virginie,vadam@sfr.fr,2A,1997-07-16,119,5411.41
Jacquot,Hugues,hjacquot@tiscali.fr,45,1963-10-28,78,9572.6
Dupuy,Martin,mdupuy@bouygtel.fr,30,1945-09-16,25,2260.35
Lopez,Antoine,alopez@bouygtel.fr,77,1940-10-11,122,14466.45
Bernard,Monique,mbernard@live.com,48,1998-11-18,82,4674.13
Evrard,Élisabeth,eevrard@live.com,12,1992-01-01,66,6040.51
Paris,Frédérique,fparis@dbmail.com,24,1978-03-12,21,527.83
Baudry,Michelle,mbaudry@free.fr,62,1944-08-19,30,1044.12
Benoit,Julie,jbenoit@ifrance.com,26,1956-03-18,116,4003.24
Gosselin,Arthur,agosselin@tele2.fr,06,1984-07-09,142,7634.14
Brunet,Martin,mbrunet@yahoo.fr,68,1995-12-03,52,7571.89
Giraud,Marc,mgiraud1@tele2.fr,95,1957-09-08,135,3943.22
Vasseur,Susanne,svasseur@dbmail.com,90,1953-01-21,131,17513.61
Meyer,Henri,hmeyer@dbmail.com,71,2001-08-19,10,754.4
Charpentier,Nicolas,ncharpentier@gmail.com,26,1972-07-24,29,3098.79
Lemaitre,Monique,mlemaitre@orange.fr,30,1956-10-20,118,12060.17
Sanchez,Sébastien,ssanchez1@yahoo.fr,56,1941-07-30,36,5181.27
Morvan,Eugène,emorvan1@bouygtel.fr,61,1966-12-29,61,571.31
Voisin,Clémence,cvoisin@voila.fr,25,1953-01-15,126,12754.11
Michel,Nathalie,nmichel@live.com,51,2002-08-05,130,2953.98
Delmas,Antoine,adelmas@live.com,63,1961-07-14,43,5227.6
Mendes,Alexandria,amendes@laposte.net,70,1952-07-26,89,4868.51
Schneider,Colette,cschneider@ifrance.com,18,1980-04-17,62,1145.44
Lebon,Yves,ylebon@yahoo.fr,32,1976-04-04,33,3418.17
Chevallier,Henriette,hchevallier@sfr.fr,15,1940-12-22,19,2873.14
Bernard,Pénélope,pbernard@dbmail.com,61,1996-05-05,85,5642.19
Guerin,Philippine,pguerin@tele2.fr,02,1962-12-09,41,2658.22
Joly,Émilie,ejoly@yahoo.fr,65,1942-06-30,121,13055.03
Legrand,Matthieu,mlegrand@free.fr,93,1976-09-01,47,2995.21
Bruneau,Océane,obruneau@tiscali.fr,63,1974-06-27,41,2173.3
Marty,Philippine,pmarty1@laposte.net,28,1970-07-31,28,3638.72
Hebert,Renée,rhebert@dbmail.com,14,1961-03-09,150,575.69
Legrand,Emmanuelle,elegrand@noos.fr,12,1954-08-18,119,6523.19
Guillon,Christophe,cguillon@laposte.net,42,1959-12-30,103,14540.05
Samson,Diane,dsamson@club-internet.fr,77,1940-10-18,21,1684.58
Gay,Vincent,vgay@dbmail.com,63,1956-11-18,60,3845.17
Vaillant,Augustin,availlant@wanadoo.fr,24,1979-10-29,80,10227.27
Joly,Alexandre,ajoly@noos.fr,75,1955-07-29,146,21036.92
Brunet,Jérôme,jbrunet@bouygtel.fr,70,1948-11-30,67,5607.3
Marion,Honoré,hmarion@noos.fr,86,1974-01-05,119,13633.79
Jacob,Louise,ljacob@live.com,78,1949-11-22,79,413.71
Bonneau,Danielle,dbonneau2@tiscali.fr,95,1970-08-14,131,15214.0
Vasseur,Paulette,pvasseur@gmail.com,57,1977-04-19,112,2445.12
Remy,Grégoire,gremy@ifrance.com,40,1985-08-04,112,14422.67
Sauvage,Sabine,ssauvage@ifrance.com,01,1993-10-04,33,4265.38
Mallet,Alain,amallet1@voila.fr,11,1985-10-17,146,6764.12
Da Costa,Georges,gda costa1@club-internet.fr,25,1972-09-02,107,9672.89
Gimenez,Emmanuel,egimenez@tele2.fr,94,1977-09-19,21,783.51
Charpentier,Aurélie,acharpentier@laposte.net,76,1993-07-28,147,20041.05
Le Gall,Benoît,ble gall@noos.fr,86,1946-10-05,14,1208.27
Berthelot,Édith,eberthelot@club-internet.fr,13,1994-07-17,143,1267.96
Joseph,Agnès,ajoseph@live.com,50,1978-06-28,2,198.72
Thibault,Adèle,athibault@free.fr,40,1982-12-23,144,21359.82
Lejeune,Aurore,alejeune@yahoo.fr,38,1951-04-05,76,5989.21
Peltier,Thibaut,tpeltier@live.com,14,1996-11-14,104,14425.08
Lejeune,Inès,ilejeune@free.fr,973,1991-12-01,41,480.17
Morel,Christiane,cmorel1@bouygtel.fr,47,1998-05-27,106,9871.09
Rossi,Capucine,crossi@yahoo.fr,88,1959-12-29,107,3482.7
Leclercq,Emmanuel,eleclercq@wanadoo.fr,08,1950-04-26,139,11369.44
Lopes,Matthieu,mlopes@noos.fr,973,1972-10-23,111,14291.88
Bodin,Alice,abodin@free.fr,36,1959-03-30,144,12016.15
Buisson,Célina,cbuisson1@dbmail.com,19,1994-05-02,62,921.55
Roussel,François,froussel@club-internet.fr,57,1980-04-03,28,2624.77
Normand,Lucas,lnormand@bouygtel.fr,71,1983-11-26,105,12140.96
Guichard,Thibaut,tguichard@free.fr,971,1953-09-14,46,4454.73
Vaillant,Virginie,vvaillant@laposte.net,45,1962-01-29,61,5957.93
Merle,Bernard,bmerle@bouygtel.fr,36,1972-12-05,145,5107.42
Leleu,Cécile,cleleu@hotmail.fr,12,1983-07-27,52,6757.18
Salmon,Grégoire,gsalmon@bouygtel.fr,43,1953-06-25,41,6141.61
Diallo,Agnès,adiallo@voila.fr,29,1999-06-08,9,1150.19
Martins,Joseph,jmartins@orange.fr,61,1999-11-18,130,11350.17
Duhamel,Édouard,eduhamel@voila.fr,45,1985-01-29,11,412.01
Martinez,Geneviève,gmartinez@dbmail.com,2B,1962-02-28,12,190.62
Perrier,Paulette,pperrier@tiscali.fr,33,1961-05-15,19,1995.31
Munoz,Dominique,dmunoz@yahoo.fr,80,1941-03-19,64,2837.92
Delahaye,François,fdelahaye@bouygtel.fr,57,1973-12-24,116,13258.64
Olivier,Alain,aolivier@bouygtel.fr,28,2001-12-06,92,13436.23
Grenier,Josette,jgrenier@sfr.fr,41,2005-02-09,132,13972.2
Guyon,Maryse,mguyon1@yahoo.fr,972,1961-01-05,73,5693.75
Allard,Simone,sallard@orange.fr,37,2001-12-02,18,1075.91
Martineau,Claude,cmartineau1@hotmail.fr,74,2002-07-30,18,395.54
Michel,Xavier,xmichel@free.fr,16,1975-02-05,119,17242.92
Le Goff,Marine,mle goff1@live.com,03,1976-07-06,17,2150.05
Meyer,Christophe,cmeyer@gmail.com,33,1959-06-07,86,11855.04
Delorme,Alexandrie,adelorme@wanadoo.fr,971,1975-02-09,4,318.92
Rousset,Nicole,nrousset@orange.fr,32,1950-03-09,59,3516.89
Descamps,Mathilde,mdescamps1@gmail.com,27,1961-10-10,142,18929.24
Gillet,Audrey,agillet1@laposte.net,57,1946-03-23,138,11623.2
Fournier,Valentine,vfournier1@wanadoo.fr,40,2000-11-02,8,69.14
Weiss,Gilles,gweiss@laposte.net,44,1959-12-06,138,16672.37
Delahaye,Juliette,jdelahaye@dbmail.com,47,2000-02-03,11,962.08
Collin,Caroline,ccollin@bouygtel.fr,43,1944-10-21,28,2375.51
Gros,Geneviève,ggros@hotmail.fr,93,1984-07-30,79,2886.43
Lamy,Nathalie,nlamy1@tele2.fr,38,1982-06-12,131,13189.26
Guilbert,Manon,mguilbert@voila.fr,02,1982-09-25,107,13774.18
Vasseur,Benoît,bvasseur@free.fr,83,1998-03-24,149,4408.94
Picard,Denis,dpicard@hotmail.fr,33,1986-05-29,12,1819.28
Leroy,William,wleroy@gmail.com,03,1947-03-31,83,1032.11
Delaunay,Claude,cdelaunay@laposte.net,23,1961-07-09,100,1497.82
Couturier,Aurore,acouturier1@orange.fr,54,1966-06-15,110,3704.88
Dumont,Adrien,adumont@voila.fr,22,1988-12-20,82,9305.63
Leroux,Élodie,eleroux@tiscali.fr,36,1978-03-22,117,3097.45
Jacquot,Jérôme,jjacquot@bouygtel.fr,32,1968-06-25,10,1170.28
Guyot,Véronique,vguyot@sfr.fr,65,1996-11-19,139,21015.13
Langlois,Léon,llanglois@laposte.net,37,1971-08-25,64,1026.26
Diallo,Alain,adiallo@bouygtel.fr,25,1956-04-12,50,6901.36
Pierre,Philippe,ppierre@gmail.com,972,2000-11-08,47,258.97
Lombard,Noémi,nlombard@tiscali.fr,60,1952-07-05,36,5199.56
Prevost,Éric,eprevost@orange.fr,75,1985-09-27,104,13667.92
Cousin,Philippe,pcousin@gmail.com,53,1969-04-19,98,6513.95
Mary,Virginie,vmary@gmail.com,10,1953-05-29,56,1700.61
Laroche,Grégoire,glaroche@ifrance.com,11,1990-06-17,122,8398.97
Raymond,Adrienne,araymond@club-internet.fr,79,1962-07-12,120,524.78
Nguyen,Henriette,hnguyen@club-internet.fr,60,1963-06-20,18,2421.73
Blondel,Laetitia,lblondel@yahoo.fr,974,1999-08-26,85,1357.21
Lefort,Maurice,mlefort1@tiscali.fr,54,1955-03-12,19,144.95
Besnard,Margaud,mbesnard@live.com,01,1967-04-17,19,2579.96
Hubert,Raymond,rhubert@laposte.net,30,1959-03-02,124,7192.87
Pottier,Marcelle,mpottier@bouygtel.fr,29,1986-04-18,136,3842.39
Payet,Victoire,vpayet@voila.fr,84,1971-07-26,55,7733.28
Payet,Daniel,dpayet@free.fr,28,1942-03-13,12,123.43
Berthelot,Henri,hberthelot@dbmail.com,51,1977-08-31,130,2918.05
Hernandez,Simone,shernandez1@tele2.fr,64,1956-09-28,24,2409.39
Dubois,Patricia,pdubois@dbmail.com,62,1957-10-16,25,3359.95
Delannoy,Sébastien,sdelannoy@yahoo.fr,89,1980-01-27,118,8303.09
Perret,Arnaude,aperret@bouygtel.fr,76,1963-07-26,134,7109.98
Dias,Joséphine,jdias@live.com,60,1941-02-04,107,14780.4
Lebrun,Marcel,mlebrun@bouygtel.fr,16,1998-05-02,68,2168.41
Clerc,François,fclerc@free.fr,11,1957-08-19,43,334.96
Foucher,Léon,lfoucher@hotmail.fr,84,1985-09-19,110,13246.57
Delattre,Christine,cdelattre@wanadoo.fr,971,1981-01-05,72,6144.68
Fernandez,Marianne,mfernandez@gmail.com,79,1995-03-06,20,2787.32
Hoarau,Noël,nhoarau@voila.fr,69,1997-08-13,120,3830.02
Rocher,Grégoire,grocher@gmail.com,92,1950-05-26,89,10432.32
Devaux,Élodie,edevaux@bouygtel.fr,08,1984-06-30,121,3014.96
Chauveau,David,dchauveau@club-internet.fr,02,1956-06-01,52,4975.63
Faure,Zoé,zfaure@club-internet.fr,25,1998-07-26,65,795.27
Benard,Roger,rbenard@tele2.fr,65,1972-09-27,117,4162.25
Gautier,Colette,cgautier@ifrance.com,72,2003-01-23,144,18916.86
Alexandre,Aimé,aalexandre@wanadoo.fr,60,1946-03-15,124,13653.41
Denis,Caroline,cdenis@noos.fr,28,1949-12-20,11,1124.27
Pelletier,Jules,jpelletier@tele2.fr,68,1978-05-16,71,5948.93
Maury,Odette,omaury@noos.fr,69,1990-07-21,145,20158.53
Langlois,Manon,mlanglois@bouygtel.fr,22,1974-08-27,81,8383.61
Valette,Franck,fvalette1@tele2.fr,972,1985-08-09,60,3219.64
Robert,Claude,crobert1@yahoo.fr,27,1952-03-10,6,617.88
Jacquot,Adèle,ajacquot@orange.fr,66,1958-08-22,83,9342.77
Cordier,Thérèse,tcordier@bouygtel.fr,09,1980-02-02,107,1317.36
Perrier,Marine,mperrier@gmail.com,68,1978-11-08,124,18719.87
Andre,Margaud,mandre2@live.com,33,1950-05-04,11,1099.26
Bigot,Michèle,mbigot@tele2.fr,92,1964-09-24,54,1067.96
Bousquet,William,wbousquet@noos.fr,48,1995-10-25,120,16519.95
Ramos,Maggie,mramos@live.com,62,1981-11-16,35,4193.85
Hernandez,Bernadette,bhernandez@yahoo.fr,68,1997-05-26,86,4843.0
Bourgeois,Monique,mbourgeois@noos.fr,60,1952-04-11,40,4110.91
Brunet,Monique,mbrunet@hotmail.fr,31,1991-05-31,103,3480.57
Navarro,Véronique,vnavarro@gmail.com,2A,1975-01-14,96,9583.18
Roche,Jeannine,jroche@voila.fr,70,1943-01-16,79,929.31
Leconte,Charles,cleconte@club-internet.fr,38,1941-03-31,115,5410.72
Mathieu,Élisabeth,emathieu@dbmail.com,64,1976-07-11,9,875.86
Bernier,Frédéric,fbernier@live.com,84,1980-03-11,122,7510.25
Leroux,Agnès,aleroux@ifrance.com,31,1958-06-07,84,3578.34
Delattre,Lucas,ldelattre@yahoo.fr,57,1941-05-27,109,5708.82
Etienne,Roland,retienne@hotmail.fr,63,1972-04-17,14,1439.56
Gosselin,Margot,mgosselin@hotmail.fr,10,1948-07-10,144,2311.35
Maillard,Laurence,lmaillard@gmail.com,07,1948-04-15,16,1256.46
Masse,Aimée,amasse@orange.fr,75,1972-02-20,37,2597.42
Julien,Honoré,hjulien@tele2.fr,17,1977-07-26,4,225.43
Charles,Astrid,acharles1@wanadoo.fr,71,1962-06-21,27,4079.85
Benoit,Franck,fbenoit@free.fr,33,2005-12-12,126,7099.27
Pasquier,Amélie,apasquier@dbmail.com,14,1953-03-30,19,485.93
Mallet,Marie,mmallet@gmail.com,23,1952-01-31,142,16316.1
Carpentier,Margaux,mcarpentier@ifrance.com,22,1980-03-08,85,841.15
Teixeira,Bernard,bteixeira@hotmail.fr,02,1971-02-04,78,1913.28
Charpentier,André,acharpentier@hotmail.fr,82,2003-01-27,85,10035.96
Lebrun,Benjamin,blebrun@free.fr,37,1963-08-27,88,5462.03
Pineau,Mathilde,mpineau@wanadoo.fr,88,1986-08-10,52,7622.67
Leduc,Arthur,aleduc@wanadoo.fr,25,1990-09-17,33,4818.83
Perrot,Andrée,aperrot2@ifrance.com,974,1942-07-09,139,11439.09
Joseph,Aimée,ajoseph@club-internet.fr,30,1955-05-09,88,9276.05
Letellier,Gabriel,gletellier@noos.fr,59,2001-10-27,88,9299.45
Traore,Clémence,ctraore1@bouygtel.fr,08,1984-06-17,11,926.12
Carre,Guillaume,gcarre@yahoo.fr,49,1944-08-16,101,9358.89
Simon,Arthur,asimon@club-internet.fr,68,1948-11-09,75,4640.21
Bruneau,Cécile,cbruneau@yahoo.fr,92,1973-12-02,80,9073.11
Tessier,Cécile,ctessier1@sfr.fr,10,1989-03-22,42,5555.16
Joly,Jacques,jjoly@live.com,92,1954-11-23,52,5369.77
Gautier,Gabriel,ggautier@noos.fr,52,1973-04-07,87,8385.26
Teixeira,Margaud,mteixeira@club-internet.fr,05,1965-02-18,120,8488.1
Martinez,Pauline,pmartinez@club-internet.fr,45,1969-08-24,11,210.17
Lopez,Nicole,nlopez@yahoo.fr,91,1951-07-25,126,13355.4
Girard,Diane,dgirard@live.com,13,1978-11-09,142,18576.15
Legros,Louise,llegros@wanadoo.fr,52,1988-05-12,6,101.4
Lamy,Gérard,glamy@sfr.fr,44,1980-11-10,120,13721.99
Foucher,Anaïs,afoucher@live.com,67,2005-03-29,37,95.45
Bousquet,Frédéric,fbousquet@dbmail.com,60,1980-10-20,35,4918.67
Berger,Georges,gberger@wanadoo.fr,51,1988-06-07,22,1686.28
Hubert,Aurore,ahubert1@noos.fr,82,1990-07-14,151,1915.07
Boyer,Benjamin,bboyer@dbmail.com,03,1991-10-24,110,1218.53
Albert,Hélène,halbert@club-internet.fr,2A,1993-09-25,108,7863.02
Imbert,Alice,aimbert1@voila.fr,14,1979-12-03,24,3114.07
Lamy,Philippine,plamy@orange.fr,06,1984-09-09,95,378.77
Costa,Louis,lcosta1@gmail.com,92,1977-12-23,56,5788.77
Morel,Hélène,hmorel@tele2.fr,02,1968-08-26,33,4628.36
Moulin,Françoise,fmoulin@laposte.net,2A,1946-09-08,79,8130.88
Maillard,Édith,emaillard@live.com,41,1950-05-17,56,5790.95
Marion,Anastasie,amarion@ifrance.com,51,1965-02-20,20,1973.66
Marechal,Catherine,cmarechal@club-internet.fr,71,1965-04-18,143,2677.0
Guillot,Marie,mguillot@gmail.com,60,2004-03-21,126,16478.64
Nicolas,Étienne,enicolas@free.fr,55,1960-06-07,88,850.2
Begue,Joseph,jbegue@noos.fr,90,1969-09-11,127,3532.11
Pichon,daisy,dpichon@wanadoo.fr,86,1960-12-18,52,6077.63
Parent,Christophe,cparent@tele2.fr,85,1980-04-08,115,15900.22
Pages,Adélaïde,apages@live.com,68,1963-08-21,71,9865.34
Monnier,Auguste,amonnier@bouygtel.fr,55,2003-07-10,37,2571.08
Ruiz,Joséphine,jruiz@orange.fr,2B,1953-09-20,50,2926.62
